PRI_Station,PRI_catalog,New,Set,Family,Genus,Species,Abundance,Latitude,Longitude,Raster,KLB,EXTRA NOTES
4576,65654,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,NA,NA,NA,NA,
4577,58309,Ammonite_Desmoceratidae_Kitchinites_laurae,Ammonite,Desmoceratidae,Kitchinites,laurae,1,-64.27253,-56.7521,166,8,
4577,61304,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.27253,-56.7521,166,8,
4578,61312,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.27391,-56.75236,166,8,
4578,61314,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,8,-64.27391,-56.75236,166,8,
4578,61315,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.27391,-56.75236,166,8,
4578,61319,Ammonoid_Tetragonitidae_Pseudophyllites_sp.,Ammonoid,Tetragonitidae,Pseudophyllites,sp.,1,-64.27391,-56.75236,166,8,
4578,61306,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.27391,-56.75236,166,8,
4578,61313,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.27391,-56.75236,166,8,
4578,61318,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.27391,-56.75236,166,8,
4578,61320,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.27391,-56.75236,166,8,
4578,61305,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,4,-64.27391,-56.75236,166,8,
4578,61307,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,2,-64.27391,-56.75236,166,8,
4579,61308,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,5,-64.274,-56.74725,203,9,
4579,61309,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,6,-64.274,-56.74725,203,9,
4579,62113,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.274,-56.74725,203,9,
4579,62128,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,2,-64.274,-56.74725,203,9,
4579,62100,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.274,-56.74725,203,9,
4579,61302,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,4,-64.274,-56.74725,203,9,
4579,61303,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,4,-64.274,-56.74725,203,9,
4579,61310,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.274,-56.74725,203,9,
4579,61317,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,3,-64.274,-56.74725,203,9,
4579,65655,Gastropod_Taiomidae_Taioma_charcotianus,Gastropod,Taiomidae,Taioma,charcotianus,1,-64.274,-56.74725,203,9,
4579,61316,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,3,-64.274,-56.74725,203,9,
4580,63394,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.28407,-56.73817,204,9,
4580,61264,Bivalve_Limidae_Acesta_sp.,Bivalve,Limidae,Acesta,sp.,1,-64.28407,-56.73817,204,9,
4584,61262,Ammonoid_Gaudryceratidae_Zelandites_sp.,Ammonoid,Gaudryceratidae,Zelandites,sp.,1,-64.31028,-56.74715,204,9,
4585,61199,Ammonoid_Gaudryceratidae_Zelandites_sp.,Ammonoid,Gaudryceratidae,Zelandites,sp.,1,-64.27869,-56.73272,204,9,
4586,58314,Ammonoid_Kossmaticeratidae_Grossouvrites_joharae,Ammonoid,Kossmaticeratidae,Grossouvrites,joharae,1,-64.30875,-56.74754,204,NA,
4586,61270,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.30875,-56.74754,204,NA,
4589,61266,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.28156,-56.76603,0,7,
4589,61265,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.28156,-56.76603,0,7,
4589,61263,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.28156,-56.76603,0,7,
4590,61256,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,3,-64.25122,-56.81051,190,4,
4590,65763,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.25122,-56.81051,190,4,
4590,61203,Ammonoid_Tetragonitidae_Pseudophyllites_sp.,Ammonoid,Tetragonitidae,Pseudophyllites,sp.,2,-64.25122,-56.81051,190,4,
4590,61253,Bivalve_Veneridae_Dozyia_sp.,Bivalve,Veneridae,Dozyia,sp.,1,-64.25122,-56.81051,190,4,
4590,61206,Bivalve_Lucinidae_Lucina_scotti,Bivalve,Lucinidae,Lucina,scotti,1,-64.25122,-56.81051,190,4,
4590,61248,Bivalve_Thraciidae_Thracia_sp.,Bivalve,Thraciidae,Thracia,sp.,1,-64.25122,-56.81051,190,4,
4590,61249,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,1,-64.25122,-56.81051,190,4,
4590,61251,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.25122,-56.81051,190,4,
4590,61254,Bivalve_Limopsidae_Limopsis_sp.,Bivalve,Limopsidae,Limopsis,sp.,2,-64.25122,-56.81051,190,4,
4590,61271,Bivalve_Thraciidae_Thracia_sp.,Bivalve,Thraciidae,Thracia,sp.,1,-64.25122,-56.81051,190,4,
4590,65764,Bivalve_Lucinidae_Lucina_scotti,Bivalve,Lucinidae,Lucina,scotti,1,-64.25122,-56.81051,190,4,
4590,61201,Scleractinia_Fungiacyathidae_Fungiacyathus_sp.,Scleractinia,Fungiacyathidae,Fungiacyathus,sp.,6,-64.25122,-56.81051,190,4,
4590,61246,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,3,-64.25122,-56.81051,190,4,
4590,61250,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.25122,-56.81051,190,4,
4590,61252,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,1,-64.25122,-56.81051,190,4,
4590,61255,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.25122,-56.81051,190,4,
4590,65762,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.25122,-56.81051,190,4,
4591,61244,Nautilus_Eutrephoceratidae_Eutrephoceras_sp.,Nautilus,Eutrephoceratidae,Eutrephoceras,sp.,3,-64.30833,-56.74882,227,9,
4591,62466,Ammonite_Diplomoceratidae_Diplomoceras_sp.,Ammonite,Diplomoceratidae,Diplomoceras,sp.,1,-64.30833,-56.74882,227,9,
4591,61245,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,4,-64.30833,-56.74882,227,9,
4595,61207,Gastropod_Vanikoridae_Vanikoropsis_sp.,Gastropod,Vanikoridae,Vanikoropsis,sp.,3,-64.2673,-56.70955,227,9,
4596,61218,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.26723,-56.70902,204,9,
4596,61220,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,2,-64.26723,-56.70902,204,9,
4596,61219,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,-64.26723,-56.70902,204,9,
4596,61221,Bivalve_Pteriidae_Pteria_sp.,Bivalve,Pteriidae,Pteria,sp.,1,-64.26723,-56.70902,204,9,
4597,61208,Ammonoid_Gaudryceratidae_Zelandites_sp.,Ammonoid,Gaudryceratidae,Zelandites,sp.,2,-64.26894,-56.71156,204,NA,
4598,61211,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,1,-64.28385,-56.74299,204,9,
4598,61233,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,1,-64.28385,-56.74299,204,9,
4598,61205,Gastropod_Vanikoridae_Vanikoropsis_sp.,Gastropod,Vanikoridae,Vanikoropsis,sp.,1,-64.28385,-56.74299,204,9,
4598,61209,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.28385,-56.74299,204,9,
4598,61210,Bivalve_Veneridae_Cyclorisma_Marwickia_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,1,-64.28385,-56.74299,204,9,
4598,61240,Bivalve_Pinnidae_Pinna_sp.,Bivalve,Pinnidae,Pinna,sp.,2,-64.28385,-56.74299,204,9,
4598,61241,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.28385,-56.74299,204,9,
4598,61231,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.28385,-56.74299,204,9,
4598,65792,Bivalve_Veneridae_Cyclorisma_Marwickia_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,1,-64.28385,-56.74299,204,9,
4598,65793,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.28385,-56.74299,204,9,
4598,62105,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,6,-64.28385,-56.74299,204,9,
4598,58329,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,7,-64.28385,-56.74299,204,9,
4598,61232,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,1,-64.28385,-56.74299,204,9,
4598,61234,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,1,-64.28385,-56.74299,204,9,
4598,65716,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,1,-64.28385,-56.74299,204,9,
4599,61239,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.28409,-56.74674,204,9,
4600,61212,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.28525,-56.7534,204,9,
4600,61238,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,2,-64.28525,-56.7534,204,9,
4600,61214,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,1,-64.28525,-56.7534,204,9,
4600,61215,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.28525,-56.7534,204,9,
4600,62118,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.28525,-56.7534,204,9,
4600,61213,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,2,-64.28525,-56.7534,204,9,
4600,61222,Bivalve_Trigoniidae_Kellygonia_sp.,Bivalve,Trigoniidae,Kellygonia,sp.,2,-64.28525,-56.7534,204,9,
4600,61228,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,2,-64.28525,-56.7534,204,9,
4600,61237,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,1,-64.28525,-56.7534,204,9,
4601,61216,Bivalve_Lucinidae_Lucina_scotti,Bivalve,Lucinidae,Lucina,scotti,6,-64.28704,-56.74423,227,9,
4601,61225,Bivalve_Solemyidae_Solemya_sp.,Bivalve,Solemyidae,Solemya,sp.,1,-64.28704,-56.74423,227,9,
4601,61226,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.28704,-56.74423,227,9,
4601,61229,Bivalve_Lahillidae_Lahillia_sp.,Bivalve,Lahillidae,Lahillia,sp.,1,-64.28704,-56.74423,227,9,
4601,61217,Bivalve_Veneridae_Cyclorisma_Marwicki_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,1,-64.28704,-56.74423,227,9,
4601,61243,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.28704,-56.74423,227,9,
4601,61223,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,1,-64.28704,-56.74423,227,9,
4601,61227,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,2,-64.28704,-56.74423,227,9,
4601,61230,Bivalve_Pulvinitidae_Pulvinites_sp.,Bivalve,Pulvinitidae,Pulvinites,sp.,1,-64.28704,-56.74423,227,9,
4601,62121,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,4,-64.28704,-56.74423,227,9,
4601,68058,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.28704,-56.74423,227,9,
4601,61242,Bivalve_Limidae_Acesta_sp.,Bivalve,Limidae,Acesta,sp.,1,-64.28704,-56.74423,227,9,
4602,61236,Nautilus_Eutrephoceratidae_Eutrephoceras_sp.,Nautilus,Eutrephoceratidae,Eutrephoceras,sp.,1,-64.28677,-56.74268,204,9,
4603,uncatalogued,wood_unidentified_unidentified_unidentified,wood,unidentified,unidentified,unidentified,3,NA,NA,NA,NA,
4607,uncatalogued,NA_NA_NA_NA,NA,NA,NA,NA,2,NA,NA,NA,NA,
4607,61293,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,7,NA,NA,NA,NA,
4607,61300,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,3,NA,NA,NA,NA,
4607,61292,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,NA,NA,NA,NA,
4607,61299,Ammonite_Desmoceratidae_Kitchinites_sp.,Ammonite,Desmoceratidae,Kitchinites,sp.,1,NA,NA,NA,NA,
4607,61295,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,5,NA,NA,NA,NA,
4607,61285,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,NA,NA,NA,NA,
4607,61288,Bivalve_Cucullaeidae_Cucullaea_sp.,Bivalve,Cucullaeidae,Cucullaea,sp.,1,NA,NA,NA,NA,
4607,62120,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,NA,NA,NA,NA,
4607,61291,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,2,NA,NA,NA,NA,
4607,62102,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,2,NA,NA,NA,NA,
4607,58317,Gastropod_Aporrhaidae_Austroaporrhais_larseni,Gastropod,Aporrhaidae,Austroaporrhais,larseni,1,NA,NA,NA,NA,
4607,61287,Polychaetes_Serpulidae_Rotularia_sp.,Polychaetes,Serpulidae,Rotularia,sp.,4,NA,NA,NA,NA,
4607,61294,Lobster_Nephropidae_Hoploparia_sp.,Lobster,Nephropidae,Hoploparia,sp.,5,NA,NA,NA,NA,
4607,61296,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,18,NA,NA,NA,NA,
4607,61298,Gastropod_Taiomidae_Taioma_sp.,Gastropod,Taiomidae,Taioma,sp.,3,NA,NA,NA,NA,
4607,61301,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,1,NA,NA,NA,NA,
4607,61290,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,NA,NA,NA,NA,
4607,61297,Ammonite_Pachydiscidae_Pachydiscus_sp.,Ammonite,Pachydiscidae,Pachydiscus,sp.,16,NA,NA,NA,NA,
4609,61331,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.26279,-56.73048,227,8,
4609,61391,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,2,-64.26279,-56.73048,227,8,
4609,65636,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.26279,-56.73048,227,8,
4609,61354,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,3,-64.26279,-56.73048,227,8,
4609,58318,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,arktowskiana,1,-64.26279,-56.73048,227,8,
4609,61334,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,18,-64.26279,-56.73048,227,8,
4609,61390,Bivalve_Veneridae_Cyclorisma_Marwickia_sp.,Bivalve,Veneridae,Cyclorisma/Marwickia,sp.,1,-64.26279,-56.73048,227,8,
4609,61387,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.26279,-56.73048,227,8,
4609,61388,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,5,-64.26279,-56.73048,227,8,
4609,61389,Gastropod_Vanikoridae_Vanikoropsis_sp.,Gastropod,Vanikoridae,Vanikoropsis,sp.,2,-64.26279,-56.73048,227,8,
4609,61386,Lobster_Nephropidae_Hoploparia_sp.,Lobster,Nephropidae,Hoploparia,sp.,1,-64.26279,-56.73048,227,8,
4609,61393,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,4,-64.26279,-56.73048,227,8,
4611,uncatalogued,Sharks_unidentified_unidentified_unidentified,Sharks,unidentified,unidentified,unidentified,9,-64.26636,-56.73809,NA,NA,
4611,58310,Ammonite_Desmoceratidae_Kitchinites_laurae,Ammonite,Desmoceratidae,Kitchinites,laurae,1,-64.26636,-56.73809,NA,NA,
4611,61471,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,7,-64.26636,-56.73809,NA,NA,
4611,61472,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,8,-64.26636,-56.73809,NA,NA,
4611,61477,Ammonite_Diplomoceratidae_Diplomoceras_sp.,Ammonite,Diplomoceratidae,Diplomoceras,sp.,4,-64.26636,-56.73809,NA,NA,
4611,61478,Bivalve_Solemyidae_Solemya_sp.,Bivalve,Solemyidae,Solemya,sp.,2,-64.26636,-56.73809,NA,NA,
4611,61480,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,4,-64.26636,-56.73809,NA,NA,
4611,61486,Bivalve_Lucinidae_Lucina_sp.,Bivalve,Lucinidae,Lucina,sp.,1,-64.26636,-56.73809,NA,NA,
4611,61476,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,8,-64.26636,-56.73809,NA,NA,
4611,61473,Ammonoid_Kossmaticeratidae_Maorites_sp.,Ammonoid,Kossmaticeratidae,Maorites,sp.,12,-64.26636,-56.73809,NA,NA,
4611,61485,Bivalve_Limopsidae_Limopsis_sp.,Bivalve,Limopsidae,Limopsis,sp.,2,-64.26636,-56.73809,NA,NA,
4611,61481,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,5,-64.26636,-56.73809,NA,NA,
4611,61482,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,1,-64.26636,-56.73809,NA,NA,
4611,61484,Gastropod_Vanikoridae_Vanikoropsis_sp.,Gastropod,Vanikoridae,Vanikoropsis,sp.,1,-64.26636,-56.73809,NA,NA,
4611,62114,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.26636,-56.73809,NA,NA,
4611,65646,Ammonoid_Kossmaticeratidae_Maorites_densicostatus,Ammonoid,Kossmaticeratidae,Maorites,densicostatus,1,-64.26636,-56.73809,NA,NA,
4611,62065,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,3,-64.26636,-56.73809,NA,NA,
4611,61479,Bivalve_Trigoniidae_Kellygonia_sp.,Bivalve,Trigoniidae,Kellygonia,sp.,3,-64.26636,-56.73809,NA,NA,
4611,61483,Gastropod_Aporrhaidae_Austroaporrhais_sp.,Gastropod,Aporrhaidae,Austroaporrhais,sp.,5,-64.26636,-56.73809,NA,NA,
4614,13889,Ammonite_Diplomoceratidae_Diplomoceras_maximum,Ammonite,Diplomoceratidae,Diplomoceras,maximum,1,-64.3064,-56.7488,204,9,
4614,62669,Bivalve_Veneridae_Dozyia_drygalskiana,Bivalve,Veneridae,Dozyia ,drygalskiana,2,-64.3064,-56.7488,204,9,
4615,61342,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,8,-64.29502,-56.79484,0,7,
4615,61379,Scaphopod_Dentaliidae_Dentalium_sp.,Scaphopod,Dentaliidae,Dentalium,sp.,1,-64.29502,-56.79484,0,7,
4615,61381,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,2,-64.29502,-56.79484,0,7,
4615,65767,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.29502,-56.79484,0,7,
4615,61378,Bivalve_Cucullaeidae_Austrocucullaea_sp.,Bivalve,Cucullaeidae,Austrocucullaea,sp.,2,-64.29502,-56.79484,0,7,
4615,61382,Bivalve_Veneridae_Dozyia_sp.,Bivalve,Veneridae,Dozyia,sp.,1,-64.29502,-56.79484,0,7,
4615,61333,Gastropod_Pleurotomariidae_Leptomaria_sp.,Gastropod,Pleurotomariidae,Leptomaria,sp.,1,-64.29502,-56.79484,0,7,
4615,58319,Gastropod_Vanikoridae_Vanikoropsis_arktowskiana,Gastropod,Vanikoridae,Vanikoropsis,arktowskiana,1,-64.29502,-56.79484,0,7,
4615,61343,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.29502,-56.79484,0,7,
4615,61353,Bivalve_Hiatellidae_Panopea_clausa,Bivalve,Hiatellidae,Panopea,clausa,3,-64.29502,-56.79484,0,7,
4615,61383,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.29502,-56.79484,0,7,
4615,61384,Bivalve_Nuculidae_Leionucula_sp.,Bivalve,Nuculidae,Leionucula,sp.,2,-64.29502,-56.79484,0,7,
4615,61351,Gastropod_Vanikoridae_Vanikoropsis_sp.,Gastropod,Vanikoridae,Vanikoropsis,sp.,19,-64.29502,-56.79484,0,7,
4615,62112,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.29502,-56.79484,0,7,
4615,65794,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.29502,-56.79484,0,7,
4615,61380,Gastropod_Perissityidae_Heteroterma_sp.,Gastropod,Perissityidae,Heteroterma,sp.,3,-64.29502,-56.79484,0,7,
4615,62060,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,1,-64.29502,-56.79484,0,7,
4615,62095,Gastropod_Fasciolariidae_Cryptorhytis_sp.,Gastropod,Fasciolariidae,Cryptorhytis,sp.,18,-64.29502,-56.79484,0,7,
4615,65769,Bivalve_Gryphaeidae_Pycnodonte_vesicularis,Bivalve,Gryphaeidae,Pycnodonte,vesicularis,1,-64.29502,-56.79484,0,7,
4615,65770,Bivalve_Nuculidae_Leionucula_sp.,Bivalve,Nuculidae,Leionucula,sp.,1,-64.29502,-56.79484,0,7,
4615,58320,Bivalve_Cucullaeidae_Nordenskj<f6>ldia_nordenskj<f6>ldi,Bivalve,Cucullaeidae,Nordenskj<f6>ldia,nordenskj<f6>ldi,2,-64.29502,-56.79484,0,7,
4615,61352,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,1,-64.29502,-56.79484,0,7,
4615,65715,Bivalve_Cucullaeidae_Nordenskj<f6>ldia_nordenskj<f6>ldi,Bivalve,Cucullaeidae,Nordenskj<f6>ldia,nordenskj<f6>ldi,1,-64.29502,-56.79484,0,7,
4616,58321,Ammonite_Desmoceratidae_Kitchinites_darwini,Ammonite,Desmoceratidae,Kitchinites,darwini,1,-64.26022,-56.79432,96,6,
4616,61332,Ammonoid_Kossmaticeratidae_Grossouvrites_sp.,Ammonoid,Kossmaticeratidae,Grossouvrites,sp.,1,-64.26022,-56.79432,96,6,
4616,61341,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,18,-64.26022,-56.79432,96,6,
4616,61350,Gastropod_Cassidae_Cassidaria_sp.,Gastropod,Cassidae,Cassidaria,sp.,2,-64.26022,-56.79432,96,6,
4616,61374,Bivalve_Trigoniidae_trigonids,Bivalve,Trigoniidae,trigonids,sp.,7,-64.26022,-56.79432,96,6,
4616,65765,Gastropod_Cassidae_Cassidaria_mirabilis,Gastropod,Cassidae,Cassidaria,mirabilis,1,-64.26022,-56.79432,96,6,
4616,61349,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,2,-64.26022,-56.79432,96,6,
4616,61377,Bivalve_Veneridae_Dozyia_sp.,Bivalve,Veneridae,Dozyia,sp.,1,-64.26022,-56.79432,96,6,
4616,61375,Gastropod_Amberleyidae_Amberleya_sp.,Gastropod,Amberleyidae,Amberleya,sp.,2,-64.26022,-56.79432,96,6,
